src,dst,channel,mean_rssi,pdr,tx_count,,,,,,,
21,14,23,-78.64,1,100,,,,,,,
21,13,23,-86.96,0.57,100,,,,,,,
21,6,23,-74.35,0.98,100,,,,,,,
21,1,23,-86.75,0.7,100,,,,,,,
21,5,23,-86.8,0.67,100,,,,,,,
21,26,23,-85.78,0.7,100,,,,,,,
21,47,23,-59.38,1,100,,,,,,,
21,22,23,-74.69,0.73,100,,,,,,,
21,24,23,-86.39,1,100,,,,,,,
21,27,23,-83.42,1,100,,,,,,,
22,21,23,-74.39,1,100,,,,,,,
22,30,23,-68.21,0.67,100,,,,,,,
22,19,23,-86.89,0.61,100,,,,,,,
22,15,23,-86.39,1,100,,,,,,,
22,26,23,-75.24,0.62,100,,,,,,,
22,47,23,-62.39,1,100,,,,,,,
22,6,23,-61.72,1,100,,,,,,,
22,14,23,-77.61,1,100,,,,,,,
22,46,23,-80.89,0.62,100,,,,,,,
22,1,23,-80.87,0.62,100,,,,,,,
22,31,23,-90.31,0.02,100,,,,,,,
22,5,23,-88.36,0.14,100,,,,,,,
23,3,23,-86.39,1,100,,,,,,,
23,4,23,-77.39,1,100,,,,,,,
23,32,23,-77.39,1,100,,,,,,,
23,9,23,-59.39,1,100,,,,,,,
24,32,23,-71.39,1,100,,,,,,,
24,3,23,-54.39,1,100,,,,,,,
24,27,23,-62.39,1,100,,,,,,,
24,9,23,-86.39,1,100,,,,,,,
24,2,23,-80.23,1,100,,,,,,,
24,4,23,-83.41,1,100,,,,,,,
24,15,23,-74.39,1,100,,,,,,,
24,21,23,-86.93,0.47,100,,,,,,,
25,39,23,-75.39,1,100,,,,,,,
25,36,23,-80.32,0.99,100,,,,,,,
25,8,23,-83.78,1,100,,,,,,,
25,10,23,-74.38,1,100,,,,,,,
25,29,23,-56.39,1,100,,,,,,,
26,19,23,-80.75,0.6,100,,,,,,,
26,6,23,-85.63,0.41,100,,,,,,,
26,30,23,-78.96,0.6,100,,,,,,,
26,31,23,-79.14,0.6,100,,,,,,,
26,5,23,-77.84,0.65,100,,,,,,,
26,46,23,-62.22,1,100,,,,,,,
26,47,23,-71.03,1,100,,,,,,,
26,22,23,-74.87,0.62,100,,,,,,,
26,1,23,-61.34,1,100,,,,,,,
26,21,23,-85.96,0.72,100,,,,,,,
27,2,23,-44.39,1,100,,,,,,,
27,24,23,-62.39,1,100,,,,,,,
27,3,23,-74.39,1,100,,,,,,,
27,15,23,-64.48,1,100,,,,,,,
27,32,23,-84.34,1,100,,,,,,,
27,21,23,-83.3,1,100,,,,,,,
28,18,23,-88,0.2,100,,,,,,,
28,12,23,-67.73,1,100,,,,,,,
28,33,23,-87.47,0.34,100,,,,,,,
28,0,23,-74.4,1,100,,,,,,,
28,48,23,-84.53,1,100,,,,,,,
28,37,23,-87.42,0.36,100,,,,,,,
28,49,23,-73.42,1,100,,,,,,,
28,42,23,-71.4,1,100,,,,,,,
29,25,23,-54.03,1,100,,,,,,,
29,10,23,-82.11,0.87,100,,,,,,,
29,8,23,-76.69,1,100,,,,,,,
29,36,23,-77.71,0.86,100,,,,,,,
30,26,23,-78.43,0.6,100,,,,,,,
30,22,23,-65.52,1,100,,,,,,,
30,14,23,-87.24,0.43,100,,,,,,,
30,5,23,-86.42,0.6,100,,,,,,,
30,46,23,-81.68,0.6,100,,,,,,,
30,19,23,-86.91,0.6,100,,,,,,,
30,1,23,-67.35,1,100,,,,,,,
30,47,23,-84.7,0.55,100,,,,,,,
31,47,23,-87.36,0.38,100,,,,,,,
31,19,23,-86.89,0.61,100,,,,,,,
31,26,23,-79.53,0.63,100,,,,,,,
31,16,23,-74.89,0.63,100,,,,,,,
31,45,23,-86.78,0.68,100,,,,,,,
31,5,23,-53.39,1,100,,,,,,,
31,44,23,-74.43,0.95,100,,,,,,,
31,41,23,-77.43,1,100,,,,,,,
31,40,23,-69.92,1,100,,,,,,,
31,46,23,-80.88,0.63,100,,,,,,,
31,11,23,-87.78,0.25,100,,,,,,,
31,34,23,-56.39,1,100,,,,,,,
31,22,23,-88.17,0.17,100,,,,,,,
32,4,23,-56.39,1,100,,,,,,,
32,27,23,-84.43,1,100,,,,,,,
32,23,23,-77.78,1,100,,,,,,,
32,9,23,-68.57,1,100,,,,,,,
32,24,23,-71.39,1,100,,,,,,,
32,3,23,-59.39,1,100,,,,,,,
33,49,23,-65.39,1,100,,,,,,,
33,13,23,-55.42,1,100,,,,,,,
33,37,23,-86.89,0.61,100,,,,,,,
33,28,23,-86.96,0.57,100,,,,,,,
33,43,23,-62.24,1,100,,,,,,,
33,6,23,-87.42,0.36,100,,,,,,,
34,31,23,-57.27,1,100,,,,,,,
34,40,23,-72.47,1,100,,,,,,,
34,41,23,-82.14,1,100,,,,,,,
34,44,23,-77.75,0.63,100,,,,,,,
34,5,23,-82.91,0.62,100,,,,,,,
35,0,23,-61.44,1,100,,,,,,,
35,12,23,-76.64,0.99,100,,,,,,,
35,18,23,-86.45,0.95,100,,,,,,,
35,28,23,-68.39,1,100,,,,,,,
35,48,23,-86.34,1,100,,,,,,,
35,42,23,-81.39,1,100,,,,,,,
36,25,23,-80.22,1,100,,,,,,,
36,39,23,-61.37,1,100,,,,,,,
36,29,23,-79.03,1,100,,,,,,,
36,10,23,-47.39,1,100,,,,,,,
36,45,23,-88.92,0.08,100,,,,,,,
37,13,23,-87.86,0.23,100,,,,,,,
37,49,23,-68.39,1,100,,,,,,,
37,28,23,-87.86,0.23,100,,,,,,,
37,33,23,-87.39,0.37,100,,,,,,,
37,12,23,-87.42,0.36,100,,,,,,,
37,42,23,-86.8,0.67,100,,,,,,,
38,8,23,-64.82,1,100,,,,,,,
39,10,23,-68.13,1,100,,,,,,,
39,36,23,-61.54,1,100,,,,,,,
39,25,23,-74.41,1,100,,,,,,,
39,45,23,-86.86,0.63,100,,,,,,,
40,41,23,-71.81,1,100,,,,,,,
40,17,23,-78.15,1,100,,,,,,,
40,45,23,-77.38,1,100,,,,,,,
40,34,23,-71.5,1,100,,,,,,,
40,11,23,-67.42,1,100,,,,,,,
40,5,23,-65.39,1,100,,,,,,,
40,31,23,-68.4,1,100,,,,,,,
40,44,23,-31.5,1,100,,,,,,,
40,16,23,-86.83,0.65,100,,,,,,,
40,19,23,-87.5,0.33,100,,,,,,,
41,11,23,-74.3,1,100,,,,,,,
41,45,23,-74.33,1,100,,,,,,,
41,31,23,-77.93,0.6,100,,,,,,,
41,44,23,-62.38,1,100,,,,,,,
41,17,23,-85.67,0.82,100,,,,,,,
41,5,23,-74.3,1,100,,,,,,,
41,34,23,-82.78,0.7,100,,,,,,,
41,40,23,-71.18,1,100,,,,,,,
42,0,23,-80.39,1,100,,,,,,,
42,37,23,-87.24,0.43,100,,,,,,,
42,12,23,-56.39,1,100,,,,,,,
42,28,23,-70.13,1,100,,,,,,,
42,48,23,-87.74,0.26,100,,,,,,,
43,13,23,-47.39,1,100,,,,,,,
43,14,23,-70.11,1,100,,,,,,,
43,6,23,-81.84,0.42,100,,,,,,,
43,49,23,-74.46,1,100,,,,,,,
43,33,23,-61.43,1,100,,,,,,,
43,47,23,-87.28,0.38,100,,,,,,,
44,20,23,-84.46,0.8,100,,,,,,,
44,16,23,-87.11,0.49,100,,,,,,,
44,17,23,-69.51,1,100,,,,,,,
44,41,23,-62.39,1,100,,,,,,,
44,31,23,-74.83,0.65,100,,,,,,,
44,40,23,-30.39,1,100,,,,,,,
44,19,23,-86.83,0.65,100,,,,,,,
44,5,23,-74.4,1,100,,,,,,,
44,45,23,-74.39,1,100,,,,,,,
44,11,23,-53.22,1,100,,,,,,,
44,34,23,-77.49,1,100,,,,,,,
45,41,23,-74.38,1,100,,,,,,,
45,36,23,-87.53,0.32,100,,,,,,,
45,44,23,-73.05,1,100,,,,,,,
45,5,23,-87.36,0.38,100,,,,,,,
45,40,23,-76.22,0.76,100,,,,,,,
45,39,23,-86.74,0.71,100,,,,,,,
45,31,23,-86.81,0.66,100,,,,,,,
45,11,23,-81.29,0.96,100,,,,,,,
46,47,23,-77.3,0.62,100,,,,,,,
46,31,23,-82.51,0.63,100,,,,,,,
46,22,23,-81.87,0.63,100,,,,,,,
46,30,23,-83.86,0.63,100,,,,,,,
46,5,23,-74.36,1,100,,,,,,,
46,16,23,-80.93,0.63,100,,,,,,,
46,19,23,-65.86,0.63,100,,,,,,,
46,26,23,-63.03,0.63,100,,,,,,,
46,6,23,-87.6,0.3,100,,,,,,,
46,1,23,-77.86,0.63,100,,,,,,,
47,19,23,-86.94,0.58,100,,,,,,,
47,5,23,-80.08,1,100,,,,,,,
47,6,23,-48.41,1,100,,,,,,,
47,22,23,-62.39,1,100,,,,,,,
47,21,23,-59.39,1,100,,,,,,,
47,14,23,-62.39,1,100,,,,,,,
47,46,23,-76.33,0.68,100,,,,,,,
47,13,23,-87.5,0.33,100,,,,,,,
47,31,23,-86.81,0.66,100,,,,,,,
47,43,23,-86.22,0.65,100,,,,,,,
47,15,23,-81.92,1,100,,,,,,,
47,26,23,-71.78,0.68,100,,,,,,,
47,1,23,-85.01,0.68,100,,,,,,,
47,30,23,-85.42,0.68,100,,,,,,,
47,2,23,-78.19,1,100,,,,,,,
47,27,23,-88.17,0.17,100,,,,,,,
48,42,23,-86.75,0.7,100,,,,,,,
48,12,23,-76.49,1,100,,,,,,,
48,0,23,-64.26,1,100,,,,,,,
48,17,23,-80.13,1,100,,,,,,,
48,28,23,-84.27,1,100,,,,,,,
48,18,23,-59.21,1,100,,,,,,,
48,20,23,-76.52,1,100,,,,,,,
48,11,23,-87.57,0.31,100,,,,,,,
49,13,23,-74.18,1,100,,,,,,,
49,33,23,-65.41,1,100,,,,,,,
49,43,23,-74.41,1,100,,,,,,,
49,37,23,-68.57,1,100,,,,,,,
49,28,23,-71.92,1,100,,,,,,,
49,12,23,-83.72,0.73,100,,,,,,,
0,28,24,-76.62,1,100,,,,,,,
0,12,24,-65.39,1,100,,,,,,,
0,42,24,-81.24,1,100,,,,,,,
0,18,24,-65.43,1,100,,,,,,,
0,48,24,-62.39,1,100,,,,,,,
0,20,24,-86.39,1,100,,,,,,,
1,26,24,-62.39,1,100,,,,,,,
1,22,24,-81.45,1,100,,,,,,,
1,47,24,-81.31,1,100,,,,,,,
1,21,24,-86.55,0.86,100,,,,,,,
1,30,24,-67.71,1,100,,,,,,,
1,46,24,-74.6,1,100,,,,,,,
2,15,24,-50.92,1,100,,,,,,,
2,21,24,-74.39,1,100,,,,,,,
2,24,24,-74.65,1,100,,,,,,,
2,32,24,-87.47,0.34,100,,,,,,,
2,3,24,-85.79,1,100,,,,,,,
2,27,24,-44.8,1,100,,,,,,,
2,47,24,-78.23,1,100,,,,,,,
3,27,24,-71.39,1,100,,,,,,,
3,4,24,-81.39,1,100,,,,,,,
3,32,24,-62.39,1,100,,,,,,,
3,2,24,-86.36,1,100,,,,,,,
3,23,24,-87.11,0.49,100,,,,,,,
3,9,24,-80.39,1,100,,,,,,,
3,24,24,-55.38,1,100,,,,,,,
4,23,24,-80.39,1,100,,,,,,,
4,3,24,-81.28,1,100,,,,,,,
4,24,24,-85.36,1,100,,,,,,,
4,32,24,-57.43,1,100,,,,,,,
4,9,24,-65.19,1,100,,,,,,,
5,44,24,-74.39,1,100,,,,,,,
5,41,24,-74.39,1,100,,,,,,,
5,40,24,-65.39,1,100,,,,,,,
5,21,24,-87.01,0.54,100,,,,,,,
5,46,24,-76.13,1,100,,,,,,,
5,11,24,-87.29,0.41,100,,,,,,,
5,45,24,-86.63,0.79,100,,,,,,,
5,19,24,-80.97,0.84,100,,,,,,,
5,30,24,-86.78,0.68,100,,,,,,,
5,47,24,-80.31,1,100,,,,,,,
5,34,24,-85.36,1,100,,,,,,,
5,26,24,-77.81,0.68,100,,,,,,,
5,16,24,-53.43,1,100,,,,,,,
5,31,24,-53.39,1,100,,,,,,,
6,13,24,-79.68,1,100,,,,,,,
6,47,24,-50.39,1,100,,,,,,,
6,33,24,-86.58,0.83,100,,,,,,,
6,14,24,-59.27,1,100,,,,,,,
6,46,24,-87.44,0.35,100,,,,,,,
6,43,24,-83.9,1,100,,,,,,,
6,26,24,-84.05,0.71,100,,,,,,,
6,22,24,-60.34,1,100,,,,,,,
6,21,24,-77.38,1,100,,,,,,,
6,5,24,-88,0.2,100,,,,,,,
7,20,24,-62.39,1,100,,,,,,,
7,18,24,-74.43,1,100,,,,,,,
7,0,24,-68.39,1,100,,,,,,,
7,40,24,-86.86,0.63,100,,,,,,,
7,48,24,-50.06,1,100,,,,,,,
7,11,24,-86.39,1,100,,,,,,,
7,44,24,-85.41,1,100,,,,,,,
7,17,24,-69.74,1,100,,,,,,,
8,38,24,-65.39,1,100,,,,,,,
8,25,24,-87.5,0.33,100,,,,,,,
8,29,24,-81.47,1,100,,,,,,,
9,32,24,-69.11,1,100,,,,,,,
9,3,24,-79.36,1,100,,,,,,,
9,24,24,-86.39,1,100,,,,,,,
9,4,24,-64.3,1,100,,,,,,,
9,23,24,-59.41,1,100,,,,,,,
10,25,24,-71.39,1,100,,,,,,,
10,36,24,-47.39,1,100,,,,,,,
10,29,24,-83.39,1,100,,,,,,,
10,39,24,-66.48,1,100,,,,,,,
11,44,24,-53.39,1,100,,,,,,,
11,45,24,-85.38,1,100,,,,,,,
11,48,24,-86.42,0.98,100,,,,,,,
11,17,24,-63.41,1,100,,,,,,,
11,41,24,-76.58,1,100,,,,,,,
11,40,24,-68.66,1,100,,,,,,,
11,31,24,-86.97,0.56,100,,,,,,,
11,20,24,-91,0.01,100,,,,,,,
12,42,24,-56.39,1,100,,,,,,,
12,28,24,-65.44,1,100,,,,,,,
12,48,24,-77.39,1,100,,,,,,,
12,37,24,-87.96,0.21,100,,,,,,,
12,49,24,-86.04,1,100,,,,,,,
12,0,24,-65.39,1,100,,,,,,,
13,6,24,-79.52,1,100,,,,,,,
13,33,24,-54.46,1,100,,,,,,,
13,49,24,-74.39,1,100,,,,,,,
13,21,24,-86.39,1,100,,,,,,,
13,43,24,-48.64,1,100,,,,,,,
13,14,24,-74.39,1,100,,,,,,,
14,21,24,-77.77,1,100,,,,,,,
14,6,24,-59.14,1,100,,,,,,,
14,47,24,-62.39,1,100,,,,,,,
14,30,24,-87.05,0.52,100,,,,,,,
14,13,24,-74.39,1,100,,,,,,,
14,43,24,-73.25,1,100,,,,,,,
14,22,24,-80.35,1,100,,,,,,,
15,24,24,-77.39,1,100,,,,,,,
15,3,24,-86.89,0.61,100,,,,,,,
15,47,24,-81.42,1,100,,,,,,,
15,22,24,-86.8,0.67,100,,,,,,,
15,21,24,-74.39,1,100,,,,,,,
15,27,24,-66.51,1,100,,,,,,,
15,2,24,-53.43,1,100,,,,,,,
16,40,24,-86.38,0.96,100,,,,,,,
16,19,24,-72.38,1,100,,,,,,,
16,31,24,-71.9,1,100,,,,,,,
16,44,24,-86.96,0.57,100,,,,,,,
16,46,24,-79.39,1,100,,,,,,,
16,5,24,-54.36,1,100,,,,,,,
17,41,24,-86.38,1,100,,,,,,,
17,48,24,-80.42,1,100,,,,,,,
17,11,24,-62.78,1,100,,,,,,,
17,44,24,-73.4,1,100,,,,,,,
17,20,24,-74.39,1,100,,,,,,,
17,40,24,-80.54,1,100,,,,,,,
18,48,24,-60.54,1,100,,,,,,,
18,0,24,-65.98,1,100,,,,,,,
19,26,24,-76.96,0.57,100,,,,,,,
19,30,24,-87.09,0.5,100,,,,,,,
19,40,24,-87.13,0.48,100,,,,,,,
19,46,24,-65.39,1,100,,,,,,,
19,31,24,-87.26,0.42,100,,,,,,,
19,22,24,-86.96,0.57,100,,,,,,,
19,47,24,-87.34,0.39,100,,,,,,,
19,44,24,-86.04,1,100,,,,,,,
19,16,24,-74.39,1,100,,,,,,,
19,5,24,-80.23,1,100,,,,,,,
20,11,24,-86.62,0.8,100,,,,,,,
20,44,24,-85.7,1,100,,,,,,,
20,48,24,-72.49,1,100,,,,,,,
20,17,24,-72.61,1,100,,,,,,,
20,0,24,-86.31,1,100,,,,,,,
20,40,24,-89.21,0.06,100,,,,,,,
21,26,24,-85.64,0.66,100,,,,,,,
21,47,24,-58.36,1,100,,,,,,,
21,22,24,-71.49,1,100,,,,,,,
21,24,24,-86.36,1,100,,,,,,,
21,14,24,-77.39,1,100,,,,,,,
21,2,24,-74.39,1,100,,,,,,,
21,27,24,-86.34,1,100,,,,,,,
21,15,24,-72.9,1,100,,,,,,,
21,13,24,-86.43,0.9,100,,,,,,,
21,1,24,-86.81,0.66,100,,,,,,,
21,6,24,-75.64,1,100,,,,,,,
21,5,24,-87.74,0.26,100,,,,,,,
22,1,24,-82.72,1,100,,,,,,,
22,26,24,-77.55,0.6,100,,,,,,,
22,47,24,-59.39,1,100,,,,,,,
22,21,24,-73.58,1,100,,,,,,,
22,19,24,-86.94,0.58,100,,,,,,,
22,15,24,-85.55,1,100,,,,,,,
22,14,24,-80.64,1,100,,,,,,,
22,46,24,-84.09,0.62,100,,,,,,,
22,6,24,-61.12,1,100,,,,,,,
22,31,24,-87.22,0.44,100,,,,,,,
22,30,24,-68.36,1,100,,,,,,,
23,9,24,-59.25,1,100,,,,,,,
23,32,24,-78.88,1,100,,,,,,,
23,4,24,-77.93,1,100,,,,,,,
23,3,24,-87.22,0.44,100,,,,,,,
24,21,24,-86.39,1,100,,,,,,,
24,32,24,-71.1,1,100,,,,,,,
24,27,24,-67.97,1,100,,,,,,,
24,4,24,-83.87,1,100,,,,,,,
24,15,24,-74.51,1,100,,,,,,,
24,2,24,-74.39,1,100,,,,,,,
24,3,24,-53.39,1,100,,,,,,,
24,9,24,-86.39,1,100,,,,,,,
25,39,24,-74.39,1,100,,,,,,,
25,29,24,-56.39,1,100,,,,,,,
25,10,24,-72.52,1,100,,,,,,,
25,36,24,-81.37,0.97,100,,,,,,,
26,31,24,-80.95,1,100,,,,,,,
26,22,24,-76.06,1,100,,,,,,,
26,16,24,-87.36,0.38,100,,,,,,,
26,30,24,-77.25,0.98,100,,,,,,,
26,1,24,-61.41,1,100,,,,,,,
26,5,24,-77.39,1,100,,,,,,,
26,6,24,-82.57,1,100,,,,,,,
26,47,24,-71.39,1,100,,,,,,,
26,19,24,-75.87,0.63,100,,,,,,,
26,21,24,-85.53,1,100,,,,,,,
26,46,24,-62.39,1,100,,,,,,,
27,2,24,-44.39,1,100,,,,,,,
27,15,24,-65.39,1,100,,,,,,,
27,32,24,-84.5,1,100,,,,,,,
27,24,24,-67.29,1,100,,,,,,,
27,3,24,-71.39,1,100,,,,,,,
27,21,24,-86.3,1,100,,,,,,,
28,33,24,-87.96,0.21,100,,,,,,,
28,48,24,-85.15,1,100,,,,,,,
28,37,24,-88.92,0.08,100,,,,,,,
28,42,24,-70.54,1,100,,,,,,,
28,0,24,-76.16,1,100,,,,,,,
28,12,24,-67.38,1,100,,,,,,,
28,49,24,-74.39,1,100,,,,,,,
29,25,24,-54.66,1,100,,,,,,,
29,8,24,-80.36,1,100,,,,,,,
29,36,24,-78.08,1,100,,,,,,,
29,10,24,-83.42,1,100,,,,,,,
30,5,24,-86.08,0.99,100,,,,,,,
30,19,24,-86.94,0.58,100,,,,,,,
30,14,24,-86.53,0.87,100,,,,,,,
30,22,24,-66.45,1,100,,,,,,,
30,47,24,-77.06,1,100,,,,,,,
30,26,24,-77.92,0.59,100,,,,,,,
30,1,24,-66.34,1,100,,,,,,,
30,46,24,-82.07,0.92,100,,,,,,,
31,22,24,-87.05,0.52,100,,,,,,,
31,46,24,-80.83,1,100,,,,,,,
31,5,24,-53.39,1,100,,,,,,,
31,41,24,-77.45,1,100,,,,,,,
31,47,24,-87.05,0.52,100,,,,,,,
31,26,24,-81.79,0.6,100,,,,,,,
31,16,24,-74.39,1,100,,,,,,,
31,45,24,-86.39,1,100,,,,,,,
31,44,24,-74.39,1,100,,,,,,,
31,34,24,-56.39,1,100,,,,,,,
31,40,24,-69.41,1,100,,,,,,,
31,1,24,-89.39,0.05,100,,,,,,,
31,11,24,-86.49,0.91,100,,,,,,,
31,19,24,-87.13,0.48,100,,,,,,,
32,4,24,-57.24,1,100,,,,,,,
32,24,24,-69.64,1,100,,,,,,,
32,9,24,-68.61,1,100,,,,,,,
32,3,24,-61.84,1,100,,,,,,,
32,23,24,-79.9,1,100,,,,,,,
32,27,24,-85.1,1,100,,,,,,,
32,2,24,-88.8,0.09,100,,,,,,,
33,43,24,-60.39,1,100,,,,,,,
33,37,24,-87.15,0.47,100,,,,,,,
33,49,24,-70.6,1,100,,,,,,,
33,13,24,-54.97,1,100,,,,,,,
33,6,24,-86.41,0.8,100,,,,,,,
33,28,24,-86.55,0.86,100,,,,,,,
34,41,24,-81.22,1,100,,,,,,,
34,31,24,-56.47,1,100,,,,,,,
34,5,24,-84.47,1,100,,,,,,,
34,40,24,-73.74,1,100,,,,,,,
34,44,24,-77.22,1,100,,,,,,,
35,18,24,-86.39,1,100,,,,,,,
35,0,24,-62.39,1,100,,,,,,,
35,48,24,-83.66,1,100,,,,,,,
35,42,24,-79.4,1,100,,,,,,,
35,12,24,-78.39,1,100,,,,,,,
35,28,24,-68.39,1,100,,,,,,,
36,45,24,-87.26,0.42,100,,,,,,,
36,39,24,-59.39,1,100,,,,,,,
36,25,24,-80.39,1,100,,,,,,,
36,29,24,-79.5,1,100,,,,,,,
36,10,24,-47.39,1,100,,,,,,,
37,49,24,-68.39,1,100,,,,,,,
37,33,24,-87.05,0.52,100,,,,,,,
37,28,24,-86.47,0.93,100,,,,,,,
38,8,24,-65.39,1,100,,,,,,,
38,29,24,-91,0.01,100,,,,,,,
39,10,24,-67.83,1,100,,,,,,,
39,36,24,-59.39,1,100,,,,,,,
39,45,24,-86.81,0.66,100,,,,,,,
39,25,24,-74.39,1,100,,,,,,,
40,17,24,-80.42,1,100,,,,,,,
40,16,24,-86.39,0.99,100,,,,,,,
40,19,24,-86.94,0.58,100,,,,,,,
40,31,24,-68.39,1,100,,,,,,,
40,11,24,-68.39,1,100,,,,,,,
40,45,24,-80.33,1,100,,,,,,,
40,44,24,-32.38,1,100,,,,,,,
40,34,24,-72.39,1,100,,,,,,,
40,41,24,-71.39,1,100,,,,,,,
40,5,24,-65.39,1,100,,,,,,,
41,44,24,-62.39,1,100,,,,,,,
41,45,24,-71.43,1,100,,,,,,,
41,11,24,-76.3,1,100,,,,,,,
41,34,24,-81.39,1,100,,,,,,,
41,5,24,-73.88,1,100,,,,,,,
41,17,24,-86.39,1,100,,,,,,,
41,40,24,-69.57,1,100,,,,,,,
41,31,24,-77.5,1,100,,,,,,,
42,0,24,-81.41,1,100,,,,,,,
42,12,24,-56.39,1,100,,,,,,,
42,28,24,-68.39,1,100,,,,,,,
43,49,24,-76.45,1,100,,,,,,,
43,14,24,-73.44,1,100,,,,,,,
43,6,24,-83.54,1,100,,,,,,,
43,13,24,-50.39,1,100,,,,,,,
43,47,24,-86.02,0.99,100,,,,,,,
43,33,24,-59.75,1,100,,,,,,,
44,5,24,-74.78,1,100,,,,,,,
44,41,24,-62.39,1,100,,,,,,,
44,45,24,-74.39,1,100,,,,,,,
44,16,24,-86.71,0.73,100,,,,,,,
44,40,24,-30.83,1,100,,,,,,,
44,19,24,-86.72,0.72,100,,,,,,,
44,11,24,-50.61,1,100,,,,,,,
44,17,24,-72.43,1,100,,,,,,,
44,31,24,-74.39,1,100,,,,,,,
44,20,24,-86.39,1,100,,,,,,,
44,34,24,-77.42,1,100,,,,,,,
45,11,24,-82.69,1,100,,,,,,,
45,44,24,-73.54,1,100,,,,,,,
45,39,24,-87.13,0.48,100,,,,,,,
45,31,24,-85.47,0.87,100,,,,,,,
45,40,24,-78.7,1,100,,,,,,,
45,5,24,-89.21,0.06,100,,,,,,,
45,41,24,-71.41,1,100,,,,,,,
46,26,24,-62.39,1,100,,,,,,,
46,22,24,-84.99,0.69,100,,,,,,,
46,19,24,-65.4,1,100,,,,,,,
46,5,24,-76.61,1,100,,,,,,,
46,1,24,-76.87,1,100,,,,,,,
46,47,24,-77.57,1,100,,,,,,,
46,16,24,-80.6,0.83,100,,,,,,,
46,31,24,-82.73,1,100,,,,,,,
46,30,24,-84.54,0.71,100,,,,,,,
47,14,24,-62.39,1,100,,,,,,,
47,6,24,-48.77,1,100,,,,,,,
47,31,24,-86.92,0.59,100,,,,,,,
47,1,24,-82.38,1,100,,,,,,,
47,5,24,-80.25,1,100,,,,,,,
47,13,24,-87.74,0.26,100,,,,,,,
47,30,24,-77.66,1,100,,,,,,,
47,43,24,-85.46,1,100,,,,,,,
47,21,24,-59.39,1,100,,,,,,,
47,19,24,-86.94,0.58,100,,,,,,,
47,46,24,-77.28,1,100,,,,,,,
47,22,24,-59.39,1,100,,,,,,,
47,26,24,-71.24,1,100,,,,,,,
47,2,24,-78.36,1,100,,,,,,,
47,15,24,-80.44,1,100,,,,,,,
48,17,24,-79.39,1,100,,,,,,,
48,11,24,-86.39,1,100,,,,,,,
48,20,24,-72.4,1,100,,,,,,,
48,28,24,-84.69,1,100,,,,,,,
48,18,24,-59.39,1,100,,,,,,,
48,12,24,-75.68,1,100,,,,,,,
48,0,24,-62.39,1,100,,,,,,,
49,33,24,-70.34,1,100,,,,,,,
49,28,24,-73.76,1,100,,,,,,,
49,13,24,-74.39,1,100,,,,,,,
49,43,24,-75.4,1,100,,,,,,,
49,12,24,-84.51,1,100,,,,,,,
49,37,24,-68.39,1,100,,,,,,,
0,28,25,-77.82,1,100,,,,,,,
0,42,25,-82.49,1,100,,,,,,,
0,18,25,-70.34,1,100,,,,,,,
0,20,25,-86.39,1,100,,,,,,,
0,12,25,-65.39,1,100,,,,,,,
0,48,25,-59.66,1,100,,,,,,,
1,30,25,-67.21,1,100,,,,,,,
1,22,25,-85.93,1,100,,,,,,,
1,26,25,-62.39,1,100,,,,,,,
1,21,25,-86.62,0.8,100,,,,,,,
1,47,25,-79.34,1,100,,,,,,,
1,46,25,-74.39,1,100,,,,,,,
2,3,25,-86.39,1,100,,,,,,,
2,27,25,-45.8,1,100,,,,,,,
2,21,25,-75.52,1,100,,,,,,,
2,15,25,-50.43,1,100,,,,,,,
2,24,25,-71.65,1,100,,,,,,,
2,32,25,-86.52,0.88,100,,,,,,,
2,47,25,-79.43,1,100,,,,,,,
3,9,25,-80.61,1,100,,,,,,,
3,24,25,-53.39,1,100,,,,,,,
3,27,25,-71.39,1,100,,,,,,,
3,2,25,-87.01,0.54,100,,,,,,,
3,4,25,-78.07,1,100,,,,,,,
3,32,25,-62.68,1,100,,,,,,,
3,15,25,-91,0.01,100,,,,,,,
4,3,25,-77.96,1,100,,,,,,,
4,24,25,-84.89,1,100,,,,,,,
4,23,25,-80.55,1,100,,,,,,,
4,32,25,-59.39,1,100,,,,,,,
4,9,25,-62.39,1,100,,,,,,,
5,34,25,-84.51,1,100,,,,,,,
5,31,25,-53.4,1,100,,,,,,,
5,26,25,-75.4,1,100,,,,,,,
5,44,25,-78.38,1,100,,,,,,,
5,47,25,-80.45,1,100,,,,,,,
5,16,25,-54.17,1,100,,,,,,,
5,30,25,-86.39,1,100,,,,,,,
5,40,25,-65.39,1,100,,,,,,,
5,46,25,-82.91,1,100,,,,,,,
5,6,25,-86.47,0.93,100,,,,,,,
5,19,25,-83.65,1,100,,,,,,,
5,22,25,-86.43,0.97,100,,,,,,,
5,45,25,-86.47,0.93,100,,,,,,,
5,41,25,-74.39,1,100,,,,,,,
6,22,25,-60.62,1,100,,,,,,,
6,26,25,-84.38,1,100,,,,,,,
6,14,25,-59.8,1,100,,,,,,,
6,13,25,-79.28,1,100,,,,,,,
6,47,25,-50.39,1,100,,,,,,,
6,43,25,-86.39,1,100,,,,,,,
6,33,25,-86.39,1,100,,,,,,,
6,5,25,-87.22,0.44,100,,,,,,,
6,46,25,-86.74,0.71,100,,,,,,,
6,21,25,-80.92,1,100,,,,,,,
